,id,text,score_max,predicted_label_max,score_hate,scores_harassment,true_label
242,tur-mssge-243,"Haha, sakin ol! Himse ibneleri ve senin haklarını umursamıyor",False,1,0.007502043603250727,0.019829182257838564,1
235,tur-mssge-236,Eşcinseller iğrenç ibnelerdir!,True,1,0.7356201301853862,0.7490553120820698,1
65,tur-mssge-66,Göçmenlerin çoğu cahil.,True,1,0.38605775779131146,0.6446857847169584,1
11,tur-mssge-12,Feministler beni hayrete düşürüyor; kendilerini çok zeki zannediyorlar.,False,1,0.0866266423438545,0.19593744143273575,1
264,tur-mssge-265,Sen pislik bir kafirsin!,True,1,0.1838497500039327,0.648199747825015,1
396,tur-mssge-397,"Haha, emini evde de hala oyuncak arabalarınla oynuyorsundur!",False,1,0.007480781676722293,0.008909348052583645,1
88,tur-mssge-89,"Ooo, birileri koyu tenli, korkutucu insanlar tarafından tehdide uğradığını hissetmiş!",True,1,0.04493454109226001,0.19515443031336427,1
50,tur-mssge-51,Sen toksik bir moronsun.,True,1,0.0073282952918689295,0.8049243400633441,1
156,tur-mssge-157,Seni arabamla ezmek isterim aslında!,False,1,0.007512922818838005,0.00940034664505527,1
269,tur-mssge-270,"Ah tabi, ateistler kesinlikle de toplum için iyi pek çok şey yapıyor değil mi? Haha",False,1,0.0012298634801206983,0.0060633314953629286,1
70,tur-mssge-71,Senin evire çevire dövülmen lazım.,False,1,0.020726569157113815,0.24546597945648926,1
19,tur-mssge-20,Sen tembel bir patates çuvalısın.,False,1,4.8785712278226595e-05,0.00880825212044933,1
371,tur-mssge-372,Bu tür bir spor araba düşmanlığına internette izin verilmemeli.,False,1,0.0012575324700224227,0.008866845045094437,1
379,tur-mssge-380,Arabalarımızı spor araç düşmanlarının üzerine sürmemiz gerek!,True,1,0.12475232125181593,0.39886067580095586,1
22,tur-mssge-23,Sen sistemin bir asalağısın!,False,1,0.001195664768288402,0.005656389069421966,1
366,tur-mssge-367,"Geber, polis aşığı seni!",False,1,0.001295188511730922,0.009473436218676301,1
286,tur-mssge-287,religion_r_personal.jpeg,False,1,0.0001064962672055945,8.969393236719384e-05,1
261,tur-mssge-262,Ateistler ukala bok parçalarından ibaret.,False,1,1.7952796934677738e-05,8.969393236719384e-05,1
185,tur-mssge-186,SJW’ler: Adaletsizliğe karşı her seferinde bir post ile mücadele!,False,1,0.007780893127768496,0.019797045800482763,1
319,tur-mssge-320,Hainlerin ne olduklarının adı konmalı: Terörist pislik!,False,1,0.01380083087790651,0.19968352965821282,1
255,tur-mssge-256,Lezbiyen pornosu izleyen insanlar böyle diyor.,False,1,0.03520095295491853,0.019927363642157577,1
230,tur-mssge-231,politics_r_personal.jpeg,False,1,0.00011972111981317266,0.0006416143628495968,1
206,tur-mssge-207,Sen hiçbir icraatı olmayan bir zavallı olmalısın.,True,1,0.008465600514472132,0.6501450187978839,1
179,tur-mssge-180,Tüm SJW’ler tehlikeli solculardan oluşuyor.,False,1,0.3061855901682635,0.34169783008096083,1
194,tur-mssge-195,Sen kendini kabullenmekten korkan bir faşistsin.,False,1,0.007859253934974832,0.14307633423871288,1
265,tur-mssge-266,Tüm ateistler cehennemde yanacak.,True,1,0.020382309401468734,0.108248867509357,1
300,tur-mssge-301,inequality_l_personal.jpeg,False,1,0.00012743262913872736,0.0006985432551235825,1
268,tur-mssge-269,Kafana bir kurşun sıkılması lazım!,True,1,0.007261894093958545,0.033644226697923815,1
245,tur-mssge-246,Homofobik aşırılıkçılık yasaklanmalı,False,1,0.08774086132232567,0.056161651144030364,1
32,tur-mssge-33,Her erkeğin zorla askere alınıp adam edilmesi lazım!,False,1,0.04489269724934719,0.1419448596830677,1
125,tur-mssge-126,Veganlara zorla et yedirilmeli.,True,1,0.08650087299256767,0.20085584662824296,1
86,tur-mssge-87,Umarım biri seni sokakta vurur!,True,1,0.0077733819988577875,0.2520116071469668,1
291,tur-mssge-292,Komünist solcuların hepsi tembel psiliklerdir!,True,1,0.18321787668956083,0.6509199810202471,1
196,tur-mssge-197,"Ola ki başkaları seni tekme tokat dövmek isterse, bu benim sorunum değil.",True,1,0.0012867923723946838,0.1956832456786415,1
120,tur-mssge-121,"Veganların çocuk sahibi olması kanunen yasaklanmalı, çocuğa karşı şiddet bu!",True,1,0.08677314489218452,0.14085340503148405,1
30,tur-mssge-31,feminism_r_personal.jpeg,False,1,0.007502043603250727,0.0050512641150628895,1
3,tur-mssge-4,Seni ağlak gerizekalı,True,1,0.0869541744505828,0.643515749353444,1
133,tur-mssge-134,"Çocuklara et yedirmeyi durdurmalıyız, bu onlar için çok kötü",False,1,0.007450092978061416,0.019544292951297677,1
90,tur-mssge-91,immigrants_r_personal.jpeg,False,1,0.007411322491334545,0.005822305793369376,1
336,tur-mssge-337,Sen bir şiddet düşkünüsün ve tekme tokat dövülmelisin,True,1,0.007883955327521095,0.1976050626071819,1
317,tur-mssge-318,Memnuniyetsiz hainlerin hepsi beyinsizdir.,True,1,0.18304114124757906,0.5217886319388776,1
342,tur-mssge-343,nationalism_r_personal.jpeg,False,1,0.00118900633218713,0.0005721696121140179,1
298,tur-mssge-299,"Oo, hayat senin için zor olmalı! Al, sana biraz sadaka",False,1,5.614787461400803e-05,0.005019053514211161,1
318,tur-mssge-319,Sen beyinsiz bir hainsin.,True,1,0.020737994139810263,0.5680018431454692,1
122,tur-mssge-123,Sen cahil bir züppesin.,False,1,0.007486035877550427,0.05615228969721257,1
204,tur-mssge-205,CHP vatana ihanetten yargılanmalı ve kapatılmalı!,False,1,0.007718846461431141,0.027352596534348385,1
85,tur-mssge-86,Yabancı düşmanları evlerinden toplanıp vurulmalı!,True,1,0.10589140095733655,0.340760029203248,1
328,tur-mssge-329,nationalism_l_personal.jpeg,False,1,0.00012255674483830522,0.00010322310367548195,1
178,tur-mssge-179,Şaka kaldıramayan hastalıklı bir zavallısın.,True,1,0.035396774794577694,0.653992672469446,1
193,tur-mssge-194,İfade özgürlüğü yanlıları aslında bir avuç faşist trol.,False,1,0.021075485998081265,0.143761890325901,1
16,tur-mssge-17,Vergi ödemeyen “evde kal” annelerinin oy vermesine izin verilmemeli!,False,1,0.0075494600559422075,0.009539196668998768,1
273,tur-mssge-274,Din zararlıdır ve okullarda okutulmamalıdır.,False,1,0.007569904371979812,0.009436619613859271,1
195,tur-mssge-196,Tüm ifade özgürlüğü savaşçıları tekme tokat dövülmeli.,True,1,0.02071234678495138,0.19598869367978572,1
114,tur-mssge-115,Senin toplumdan gözünün yaşına bakılmadan dışlanman gerek!,False,1,0.007871533806485706,0.05498740435716091,1
68,tur-mssge-69,Sen pislik bir göçmensin!,True,1,0.5666082122108962,0.6501450187978839,1
